price,Location,Floor,Land Mark,Land,Road,Bathroom,Bedroom,url
170000000,"Golfutar (Budhanilkantha), Kathmandu",2.5,,10096.375,13,4,5,https://hamrobazaar.com/for-sale-house/house-for-sale-at-hepaligolfutar-ktm-in-kathmandu/24e779cec7d94ce7b10fa0861ae63eb3
31500000,"Golphutar Main Sadak, Dharampur",3,,1369,13,4,5,https://hamrobazaar.com/for-sale-house/house-on-sale-semi-bungla-budhanilkantha-in-nepal/b47fbd8a0ad448efbeded9a992d8657e
40500000,"Golphutar Main Sadak, Dharampur",2.75,,1437.45,13,5,4,https://hamrobazaar.com/for-sale-house/house-on-sale-in-nepal/c9b1f9ade286417ca64437000ed0185c
29000000,"Gongabu (Tokha), Kathmandu",0,,1026.75,12,3,8,https://hamrobazaar.com/for-sale-house/house-on-sale-at-gongabu-in-kathmandu/152dc2e4d1be409a815cf8a4830918e3
35000000,Gothatar (Kageshwor) >,2.5,dotel dairy,1711.25,13,4,7,https://hamrobazaar.com/for-sale-house/house-on-sale-in-nepal/6684a79442c841cb8224c21c0cef46ff
30000000,"Gothatar (Kageshwor), Kathmandu",3.5,,1240.65,13,0,6,https://hamrobazaar.com/for-sale-house/house-on-sale-at-gothatar-in-kathmandu/34e07eca2b4c4c3d966b31e053584b19
40000000,"Gothatar (Kageshwor), Kathmandu",2.5,2km From Suncity Apartment,2296.4975,13,3,4,https://hamrobazaar.com/for-sale-house/residential-house-on-sale-at-gothatar-kathmandu-in-kathmandu/f505bc09e0954b248ca4570b9fb3a003
50000000,"Gusingal (Sanepa), Lalitpur",4,,1454.56,12,4,1,https://hamrobazaar.com/for-sale-house/house-on-sale-gusingal-sanepa-in-lalitpur/c70ae15275df43f9b8db2440fc7b93f2
45000000,"Gusingal Raj Tirtha Sanchal, Sanepa Area, Lalitpur",2.5,SANEPA,2053.5,12,4,5,https://hamrobazaar.com/for-sale-house/sanepa-house-on-sale-in-lalitpur/b26823a483ff431482525aaba3baf750
22000000,"Gwarko Koteshwor Imadol, Balkumari Area, Lalitpur",3,imadol,941.1875,13,4,6,https://hamrobazaar.com/for-sale-house/house-on-sale-imadol-in-lalitpur/0e25d4e455144f1f8efc9f3f06cecb0f
27000000,"Gwarko Koteshwor Imadol, Balkumari Area, Lalitpur",2.5,,1026.75,20,4,6,https://hamrobazaar.com/for-sale-house/sale-for-beautiful-house-in-lalitpur/3fca1bb4517540b0bbac84ba47550324
33000000,"Gwarko Koteshwor Imadol, Balkumari Area, Lalitpur",2.5,"Imadol Krishna Mandir, Occhu Height",1026.75,13,4,6,https://hamrobazaar.com/for-sale-house/house-for-sale-at-imadol-occhu-height-in-lalitpur/e491adb1a74d4265bf14f8dd91c3ea88
35000000,"Gwarko Koteshwor Imadol, Balkumari Area, Lalitpur",3.5,,1369,20,5,7,https://hamrobazaar.com/for-sale-house/sale-for-beautiful-house-in-lalitpur/5743f9fc6fb9485bb4cad92931372562
45000000,"Gwarko-Hattiban Road,",4,,1711.25,13,7,6,https://hamrobazaar.com/for-sale-house/house-on-sell-at-satdobato-in-nepal/5c1e9f85cdb04932b729b3a1f544c860
49500000,"Gwarko-Lamatar,",3,,1540.12,13,4,5,https://hamrobazaar.com/for-sale-house/imadol-gwarko-kist-hospital-najeek-in-nepal/80a88fffdcc040789a387428b80a30dd
105000000,"Gyaneshwar, Dillibazar",3,,3764.75,13,5,5,https://hamrobazaar.com/for-sale-house/banglow-budanilkhanta-in-nepal/5643e15055d8410da68b95b7a8d19ebc
62500000,"Gyaneswor, Gyaneshwar, Kathmandu",3,Gyaneshwor,2224.62,20,7,6,https://hamrobazaar.com/for-sale-house/brand-new-modern-bungalow-on-sale-in-kathmandu/777a9fe72a0943f08740cb960c6c0994
160000000,"hadigaun hadigaon, Handigaun, Kathmandu",2.5,,5476,13,6,7,https://hamrobazaar.com/for-sale-house/house-on-sale-at-hadigau-in-kathmandu/b6be1483107649c399b850e32a84e49b
160000000,"hadigaun hadigaon, Handigaun, Kathmandu",2,,5476,13,5,4,https://hamrobazaar.com/for-sale-house/house-on-sale-at-hadigaun-in-kathmandu/58d73424386f467faa89016de5f1145d
11000000,Handigaun Marg,5,,684.5,8,4,5,https://hamrobazaar.com/for-sale-house/house-on-sale-in-nepal/5dc37fed909d48f190aa27052696053f
15000000,"Harisiddhi, Lalitpur",2.5,,1026.75,13,2,1,https://hamrobazaar.com/for-sale-house/house-on-sale-nayabato-harisiddhi-in-lalitpur/82e2245d403b4a648feae15544c1ea23
550,"Harit colony street, Bhangini Nani, Kwako, Patan, Lalitpur Metropolitan City, Lalitpur, Bagmati Pradesh, 44705, Nepal",,,,,,,https://hamrobazaar.com/for-sale-house/house-for-sale-in-lalitpur/291d8d52cc71493c89af124f43cbd3a1
36000000,"Hattiban, Lalitpur",3.5,Near to LA school,1369,13,5,6,https://hamrobazaar.com/for-sale-house/brand-new-house-on-sell-hattiban-in-lalitpur/2087429e519f4c0fa326adda5fd76a1a
67500000,"Hattiban, Lalitpur",2,,1369,13,3,3,https://hamrobazaar.com/for-sale-house/bungalow-for-sale-at-cityscape-hattiban-in-lalitpur/a18ca6c663494125bf6548b5762d1ac0
26500000,"Hattiban, Lalitpur",3,,1369,13,,,https://hamrobazaar.com/for-sale-house/mandikhatar-height-banglow-in-bara/f440b89b307d492eb5a06ac8603ed1cd
27500000,"Hattiban, Lalitpur",2.5,,1369,13,3,1,https://hamrobazaar.com/for-sale-house/house-on-sale-velpa-hattiban-in-lalitpur/1a6b72c06d3044918dccd93d67b181e8
80000000,"Hattiban, Lalitpur",2.5,,2738,20,4,4,https://hamrobazaar.com/for-sale-house/4bhk-brand-new-house-on-sale-at-hattiban-in-lalitpur/d049baa6a81642d288a3288b5ccdbad5
66000000,"Hattigauda Chowk, Dharampur, Budhanilkantha, काठमाडौं, Bagmati Pradesh, Nepal",2.5,,4107,13,5,5,https://hamrobazaar.com/for-sale-house/house-on-sale-bunglo-hatigauda-in-nepal/764d597914d746deaa414db7d5467f21
16000000,"Hattigaunda Bhangal Chapali Chunikhel Hepali Height Italitar Khadka Bhadrakali Narayanthan Mahankhal Pasikot Golfutar Budanilkantha, Budhanilkantha Area, Kathmandu",1,,1026.75,13,1,2,https://hamrobazaar.com/for-sale-house/house-on-sale-at-budhanilkantha-in-kathmandu/f90e94f3183e4dfe8709d4cbaaca7952
17500000,"Hattigaunda Bhangal Chapali Chunikhel Hepali Height Italitar Khadka Bhadrakali Narayanthan Mahankhal Pasikot Golfutar Budanilkantha, Budhanilkantha Area, Kathmandu",3,,1112.3125,13,4,8,https://hamrobazaar.com/for-sale-house/house-for-sale-at-chunikhel-in-kathmandu/97d093e292694c3eaddfb30038015cd9
27500000,"Hattigaunda Bhangal Chapali Chunikhel Hepali Height Italitar Khadka Bhadrakali Narayanthan Mahankhal Pasikot Golfutar Budanilkantha, Budhanilkantha Area, Kathmandu",2.5,,1540.12,13,3,4,https://hamrobazaar.com/for-sale-house/house-on-sale-chapali-budhanilkantha-in-kathmandu/5c89fe512bb04c09a366ca5943818c20
35000000,"Hattigaunda Bhangal Chapali Chunikhel Hepali Height Italitar Khadka Bhadrakali Narayanthan Mahankhal Pasikot Golfutar Budanilkantha, Budhanilkantha Area, Kathmandu",2.5,,1540.125,20,4,5,https://hamrobazaar.com/for-sale-house/house-on-sale-at-hepali-in-kathmandu/6623d2bc36d24df599807d500203b3a5
35000000,"Hattigaunda Bhangal Chapali Chunikhel Hepali Height Italitar Khadka Bhadrakali Narayanthan Mahankhal Pasikot Golfutar Budanilkantha, Budhanilkantha Area, Kathmandu",2.5,,3080.25,13,4,5,https://hamrobazaar.com/for-sale-house/house-on-sale-at-hattigauda-in-kathmandu/5ed1dd9068fb4d28bd965cca15c75b9d
35000000,"Hitaisi Marg, Kirtan Chok, Baluwatar",2,,1026.75,12,2,3,https://hamrobazaar.com/for-sale-house/32-aana-new-house-at-baluwatar-chandol-in-nepal/e3c7a627090344e9a3880a2668484e97
28000000,Imadol,3,,898.4,13,4,5,https://hamrobazaar.com/for-sale-house/imadol-ratomakai-highway-najeek-in-nepal/54a06a0eab6b46a18f2625e0be3a013d
26500000,Imadol,0,,941.18,13,5,8,https://hamrobazaar.com/for-sale-house/residential-house-on-sale-at-dhapasi-in-kathmandu/7aa1ac5f4ccd4313bf216afd4d1d4a1c
25500000,Imadol,3,,941.18,13,4,5,https://hamrobazaar.com/for-sale-house/imadol-shital-height-downtown-in-nepal/89f088e251b2479d96de9a7fb582796d
21500000,Imadol,3,,941.18,13,3,6,https://hamrobazaar.com/for-sale-house/imadol-nayabasti-ekata-tole-in-nepal/a166e1b6862c4f67b2d90f2ec564c5f8
18500000,Imadol,3,,1005.35,13,3,5,https://hamrobazaar.com/for-sale-house/imadol-krishna-mandir-bojeypokhari-in-nepal/03e10e69f5524693b75bd9790c82fc58
23500000,Imadol,0,,1026.75,13,4,4,https://hamrobazaar.com/for-sale-house/imadol-kamalpokhari-highway-najeek-in-nepal/c9c45bc4d29246dfb655454daa7fb9ba
27000000,Imadol,3,,1026.75,13,4,5,https://hamrobazaar.com/for-sale-house/imadol-swimming-pool-nayabasti-in-nepal/e7d6aa325717431fa81f5ff20af2a7cb
24000000,Imadol,3,,1026.75,13,3,4,https://hamrobazaar.com/for-sale-house/imadol-nayabasti-swimming-pool-in-nepal/dfc27666a26d4497b1cb9c93ff46ecc3
22500000,Imadol,3,,1026.75,13,4,5,https://hamrobazaar.com/for-sale-house/imadol-changathali-tikathali-in-nepal/6478dcc615494dfc9458945deaa12916
24500000,Imadol,3,,1026.75,13,4,5,https://hamrobazaar.com/for-sale-house/imadol-nayabasti-swimming-pool-in-nepal/a3167bcf92ff49e0ab5820ee900fc175
27500000,Imadol,3,,1026.75,13,4,4,https://hamrobazaar.com/for-sale-house/imadol-ochu-height-highway-najeek-in-nepal/60021a48b930433d966fd485fb02976e
25500000,Imadol,3,,1026.75,13,4,5,https://hamrobazaar.com/for-sale-house/imadol-rajkulo-highway-najeek-in-nepal/3683c11cbc5b447a9a2f3d72b4534d44
25000000,Imadol,3,,1026.75,13,4,4,https://hamrobazaar.com/for-sale-house/imadol-shital-height-downtown-in-nepal/7c87220840874cf2a8bc64b98495b786
25500000,Imadol,3,,1026.75,13,4,4,https://hamrobazaar.com/for-sale-house/imadol-swimming-pool-nayabasti-in-nepal/570089144dac4362a20b1cda09872849
25000000,Imadol,3,,1026.75,13,4,5,https://hamrobazaar.com/for-sale-house/imadol-tampo-park-gol-bhatta-in-nepal/e53a8bdeb8354bce81e7134c2c1d0a75
22000000,Imadol,3,,1026.75,12,3,5,https://hamrobazaar.com/for-sale-house/imadol-house-sale-in-nepal/2b3b5a21a74c45f1946047932c4e65ad
25500000,Imadol,3,imadol krishna mandir,1026.75,13,3,4,https://hamrobazaar.com/for-sale-house/imadol-bojepokhari-ne-krishna-mandir-house-on-sale-in-nepal/436b053fe0274297835f03b684e89b82
23500000,Imadol,3,,1026.75,13,5,5,https://hamrobazaar.com/for-sale-house/latest-bungalow-on-sale-at-sukedhara-ring-road-in-kathmandu/4b7eebf2520341539b46e4d60bd27815
26000000,Imadol,3,,1026.75,13,4,5,https://hamrobazaar.com/for-sale-house/beautiful-bungalow-on-sale-at-dadhikot-gamcha-in-bhaktapur/6709403650314695acd9c766155c93aa
26500000,Imadol,3,,1112.31,13,4,5,https://hamrobazaar.com/for-sale-house/imadol-rajkulo-chowk-shital-height-in-nepal/b0eeecefdee94d66bdee379beb17c58a
27500000,Imadol,0,,1112.31,13,4,4,https://hamrobazaar.com/for-sale-house/imadol-swimming-pool-nayabasti-in-nepal/ff363f76973849d6ab910ed406745bbd
26500000,Imadol,3,,1112.31,13,5,5,https://hamrobazaar.com/for-sale-house/imadol-rajkulo-chowk-shital-height-in-nepal/ae88757643104d8f8f73d13c7213e79d
25500000,Imadol,3,,1112.31,13,4,5,https://hamrobazaar.com/for-sale-house/imadol-swimming-pool-nayabasti-in-nepal/04f25bd6dec9409e9e4d8bb14bfcb892
28500000,Imadol,3,,1155.09,13,4,6,https://hamrobazaar.com/for-sale-house/imadol-bojeypokhari-highway-najeek-in-nepal/06c4a8e8d65649f7a3f4b47d4a59448d
33000000,Imadol,3,,1197.87,13,5,6,https://hamrobazaar.com/for-sale-house/imadol-ochu-height-new-millennium-school-in-nepal/9293e8b93ae84ff1ba66226b161e4d13
27500000,Imadol,3,,1197.87,13,4,5,https://hamrobazaar.com/for-sale-house/imadol-nayabasti-afal-tole-in-nepal/12890145f7d9469e94f301eec3a52296
30000000,Imadol,3,,1197.87,13,4,5,https://hamrobazaar.com/for-sale-house/imadol-swimming-pool-nayabasti-in-nepal/320c7cd87d904ca2b5edb3ca437d6aae
31000000,Imadol,3,,1197.87,13,4,5,https://hamrobazaar.com/for-sale-house/imadol-w-bhatta-nayabasti-in-nepal/22c15daf9d2d4eaab54bca232adf8bb3
27500000,Imadol,0,,1197.87,13,4,5,https://hamrobazaar.com/for-sale-house/imadol-shital-height-new-millennium-school-in-nepal/7d74ccc9b2d04382b51bd84fdc83da49
17000000,Imadol,2,,1197.87,12,1,2,https://hamrobazaar.com/for-sale-house/1-talla-ghar-imadol-bojeypokhari-in-nepal/a45d701138334535856a53ecd66695ae
24000000,Imadol,3,,1283.43,13,4,5,https://hamrobazaar.com/for-sale-house/imadol-tikathali-highway-najeek-in-nepal/c98038d84e0c4bb1bc05e345bac13923
32500000,Imadol,0,,1283.43,13,4,5,https://hamrobazaar.com/for-sale-house/imadol-shital-height-ochu-height-in-nepal/e2a0bb075b0d4e06a86171aaaa286fa8
32500000,Imadol,0,,1283.43,13,5,6,https://hamrobazaar.com/for-sale-house/imadol-swimming-pool-nayabasti-in-nepal/1573fd6b295542a0a77783c27f13fe99
27000000,Imadol,3,,1283.43,13,3,5,https://hamrobazaar.com/for-sale-house/imadol-sanagau-pani-tanki-in-nepal/96323d1ca0684a47a0fcf4aa66156f5b
32500000,Imadol,3,,1326.21,13,4,6,https://hamrobazaar.com/for-sale-house/imadol-tikathali-highway-najeek-in-nepal/b5e2208398134892a11499c44453a07f
32500000,Imadol,3,,1433.17,13,4,8,https://hamrobazaar.com/for-sale-house/imadol-tikathali-pani-tanki-in-nepal/25fb77822bac4e9db1866a1d5b2d6c91
38500000,Imadol,2,Gwarko-Lubu highway to 300 mts,1711.25,13,5,6,https://hamrobazaar.com/for-sale-house/house-on-sale-imadolochu-height-in-nepal/260c121aff8141b48714e58a592842d6
28000000,Imadol,4,imadol ochu hight,1711.25,13,3,3,https://hamrobazaar.com/for-sale-house/imadol-ochu-hight-house-on-sale-in-nepal/1dfacc54f8614cc29ca360e6dc6728be
36000000,Imadol,3,imadol sital hight near tempo park,2053.5,13,4,5,https://hamrobazaar.com/for-sale-house/imadol-sital-hight-beautiful-house-on-sale-in-nepal/74fc2b9058eb4d0f8709c7e1dcef33ba
36000000,Imadol,3,imadol sital hight,2053.5,13,3,4,https://hamrobazaar.com/for-sale-house/imadol-sital-hight-house-on-sale-in-nepal/b5ef11565323455dbb4b86994ce3d0c6
25000000,Imadol,0,,2224.625,13,3,3,https://hamrobazaar.com/for-sale-house/house-for-sale-at-hapali-in-kathmandu/dbc56f7336ae48b0ace73d7d9fca8010
25500000,"Imadol - Tikathali, Imadol",3,imadol down town,7871.75,13,3,4,https://hamrobazaar.com/for-sale-house/imadol-down-town-beautiful-on-sale-in-nepal/f4d1daae3e864d26a57224d4cfd22f87
26000000,Imadol (Mahalaxmi) >,3,Boje Pokhari,1133.7,20,3,5,https://hamrobazaar.com/for-sale-house/house-for-sale-at-bojepokhari-imadol-in-nepal/1ac5194654c44b129e5f3ef328eee51c
15000000,"Imadol (Mahalaxmi), Lalitpur",2.5,,196.788,12,3,7,https://hamrobazaar.com/for-sale-house/house-for-sale-in-imadol-in-lalitpur/a94ea026e75f47f3b19aa4f57771d3c0
21500000,"Imadol (Mahalaxmi), Lalitpur",0,,941.18,13,3,4,https://hamrobazaar.com/for-sale-house/imadol-house-ramro-ra-sastoma-in-lalitpur/6b9e0fdc6d9a4861b02cb4b52fcd577d
21500000,"Imadol (Mahalaxmi), Lalitpur",2.5,,941.18,13,4,6,https://hamrobazaar.com/for-sale-house/house-in-lalitpur/212588794754460ab0946155ac20b5b7
28000000,"Imadol (Mahalaxmi), Lalitpur",3,imadol,1026.75,13,5,9,https://hamrobazaar.com/for-sale-house/houseon-sell-in-lalitpur/181764ead9bb4b298ecfd08a035d549c
22000000,"Imadol (Mahalaxmi), Lalitpur",3,,1026.75,13,43,5,https://hamrobazaar.com/for-sale-house/sale-for-beautiful-house-in-lalitpur/689ebf65d77f4e5eb8bd917fc5be34f0
28500000,"Imadol (Mahalaxmi), Lalitpur",3,,1026.75,13,3,4,https://hamrobazaar.com/for-sale-house/bungalow-for-sale-at-imadole-in-lalitpur/c3b1ea5432234823b5ed980e653f800f
26500000,"Imadol (Mahalaxmi), Lalitpur",3,0,1026.75,13,3,4,https://hamrobazaar.com/for-sale-house/3-talle-house-for-sale-at-imadol-lalitpur-in-lalitpur/dc3b6fddd70f47beb6ada8e7368d46c9
25000000,"Imadol (Mahalaxmi), Lalitpur",2.5,,1026.75,13,2,6,https://hamrobazaar.com/for-sale-house/house-on-sale-imadol-area-in-lalitpur/6c7c63b5cdc244fcb0539db64b2952be
21500000,"Imadol (Mahalaxmi), Lalitpur",2.5,,1026.75,13,0,6,https://hamrobazaar.com/for-sale-house/house-on-sale-at-mahalaxmi-in-lalitpur/aec20527b0a447c2a75de4a6b29beb57
18000000,"Imadol (Mahalaxmi), Lalitpur",2.5,,1026.75,13,4,4,https://hamrobazaar.com/for-sale-house/semicommercial-house-on-sale-boje-pokhari-imadol-in-lalitpur/9538d5469a11423a8eb4c3b10818d40b
26500000,"Imadol (Mahalaxmi), Lalitpur",2.5,,1048.14,13,1,1,https://hamrobazaar.com/for-sale-house/imadol-25-in-lalitpur/8ba6c771c6ae4ac09d92667da972364d
24000000,"Imadol (Mahalaxmi), Lalitpur",3,600m From Krishna Mandir,1060.975,13,3,4,https://hamrobazaar.com/for-sale-house/residential-house-on-sale-at-imadol-lalitpur-in-lalitpur/d06f2de01a6b49eab89f56d07832b60f
22000000,"Imadol (Mahalaxmi), Lalitpur",2.5,,1095.2,13,5,5,https://hamrobazaar.com/for-sale-house/sale-for-beautiful-house-in-lalitpur/c3edc77c0eb04cc49af8970f7c195f68
28000000,"Imadol (Mahalaxmi), Lalitpur",2.5,,1112.31,13,4,7,https://hamrobazaar.com/for-sale-house/sitapakha-height-251-in-lalitpur/a323e48b16384354b2f6d39a679ad6bb
25000000,"Imadol (Mahalaxmi), Lalitpur",2.5,,1112.31,13,1,1,https://hamrobazaar.com/for-sale-house/house-on-sale-imadol-in-lalitpur/841893fb39bd43f6b0541b3e9b91fccd
23500000,"Imadol (Mahalaxmi), Lalitpur",2.5,,1129.425,13,4,4,https://hamrobazaar.com/for-sale-house/house-for-sale-in-imadol-setipakha-in-lalitpur/b5bc396ebff544068bc971c955cb20a0
31500000,"Imadol (Mahalaxmi), Lalitpur",2.5,,1129.425,13,3,5,https://hamrobazaar.com/for-sale-house/brand-new-house-for-sale-at-imadol-in-lalitpur/fd5c770bacd14e209204db63f2a72d3b
32500000,"Imadol (Mahalaxmi), Lalitpur",2.5,,1197.87,13,0,0,https://hamrobazaar.com/for-sale-house/house-for-sale-in-imadol-in-lalitpur/953b95e1d89e45d793eb38ac6fb23c27
29500000,"Imadol (Mahalaxmi), Lalitpur",3,,1197.87,13,3,4,https://hamrobazaar.com/for-sale-house/modern-house-on-sale-at-imadol-lalitpur-in-lalitpur/4e8dfe0443e34db79d8d178c6725ac96
30000000,"Imadol (Mahalaxmi), Lalitpur",2,,1197.87,12,1,1,https://hamrobazaar.com/for-sale-house/house-on-sale-imadol-in-lalitpur/4a4a76945ba24d97a6966eb566fd41e7
24000000,"Imadol (Mahalaxmi), Lalitpur",2.5,Near Lulu Home,1197.875,13,3,4,https://hamrobazaar.com/for-sale-house/residential-house-on-sale-at-imadol-lalitpur-in-lalitpur/5d42317529b24eb8b8739cc5ad0d7a83
34000000,"Imadol (Mahalaxmi), Lalitpur",2.5,"imadol, lalitpur",1197.875,13,5,10,https://hamrobazaar.com/for-sale-house/house-on-sale-in-lalitpur/995ac185ece249edb1f26479308efc9e
29500000,"Imadol (Mahalaxmi), Lalitpur",2.5,sitalheight,1240.65,13,3,5,https://hamrobazaar.com/for-sale-house/imadol-sanagau-house-on-sale-in-nepal/be88c261ba9847d1980612f6bb53f245
37500000,"Imadol (Mahalaxmi), Lalitpur",2.5,,1347.6,13,5,8,https://hamrobazaar.com/for-sale-house/house-on-sale-imadol-in-lalitpur/18230293090849f6a4cc3c76dc333bd7
35500000,"Imadol (Mahalaxmi), Lalitpur",.,,1369,13,4,5,https://hamrobazaar.com/for-sale-house/house-for-sale-at-seti-pakha-in-lalitpur/6192b907f60a48c39c3ceacdef4d2c3e
27000000,"Imadol (Mahalaxmi), Lalitpur",3.5,,1369,12,3,7,https://hamrobazaar.com/for-sale-house/house-on-sale-at-imadol-in-lalitpur/8fba6b941c824e368cb5fd9d309b4e19
35000000,"Imadol (Mahalaxmi), Lalitpur",3,,1369,20,4,8,https://hamrobazaar.com/for-sale-house/house-near-tinkune-for-sale-in-nepal/b3f74f7f838b4c199bad26a9b9b31072
40000000,"Imadol (Mahalaxmi), Lalitpur",3.5,,1369,12,1,1,https://hamrobazaar.com/for-sale-house/house-on-sale-imadol-in-lalitpur/85c358c93cc741f78fdaff6857f7e98a
62000000,"Imadol (Mahalaxmi), Lalitpur",2.5,Krishna Mandir,4107,20,4,6,https://hamrobazaar.com/for-sale-house/imadol-house-for-sale-in-lalitpur/58b4af05283b4bdb9401e465c3b7e99a
19000000,"Imadol Tikathali Siddhipur Sanagau Mahalaxmisthan Lubhu Lamatar Changathali, Mahalaxmi Area, Lalitpur",2.5,imadpl,941.1875,13,4,4,https://hamrobazaar.com/for-sale-house/house-on-sale-imadol-in-lalitpur/7c21a97a4697411d8520a1dd6a31ab64
24000000,"Imadol Tikathali Siddhipur Sanagau Mahalaxmisthan Lubhu Lamatar Changathali, Mahalaxmi Area, Lalitpur",2.5,imadol,1026.75,13,4,4,https://hamrobazaar.com/for-sale-house/house-on-sale-imadol-in-lalitpur/20eca691573d44a39f9dfbf426b31e9e
26000000,"Imadol Tikathali Siddhipur Sanagau Mahalaxmisthan Lubhu Lamatar Changathali, Mahalaxmi Area, Lalitpur",2.5,,1197.87,13,1,1,https://hamrobazaar.com/for-sale-house/house-on-sale-shital-height-in-lalitpur/2cd7a8aecb1b4b15a1e52b886c4b951e
27500000,"Imadol Tikathali Siddhipur Sanagau Mahalaxmisthan Lubhu Lamatar Changathali, Mahalaxmi Area, Lalitpur",2.5,"imadol, nayabasti",1197.875,13,4,5,https://hamrobazaar.com/for-sale-house/house-on-sale-imadol-lalitpur-in-lalitpur/40cb60e3bad54d8aa5aeae0b7e6a727f
28000000,"Imadol Tikathali Siddhipur Sanagau Mahalaxmisthan Lubhu Lamatar Changathali, Mahalaxmi Area, Lalitpur",3,,1369,13,4,3,https://hamrobazaar.com/for-sale-house/house-for-sale-at-imadol-lalitpur-in-lalitpur/346cc592b2e44da8a23390b25bad85e9
29500000,"Imadol, Lalitpur",3,,1240.65,13,4,4,https://hamrobazaar.com/for-sale-house/house-for-sale-at-near-gwarko-in-lalitpur/773f3d8e72c9440ea00757cf87d777ee
47500000,"Imadol, Mahalaxmi, Lalitpur",3.5,,2053.5,13,4,7,https://hamrobazaar.com/for-sale-house/house-for-sale-in-imadol-only-serious-buyer-in-lalitpur/8f8f3e79ff8e4248b75c3741add44112
26000000,"Imadol, Mahalaxmi, Lalitpur, Bagmati Pradesh, 44705, Nepal",2.5,,1026.75,20,4,6,https://hamrobazaar.com/for-sale-house/in-lalitpur/d764978fce3d4ba4813299402d7a2d69
80000000,"Imadol-Hattiban Road, सीतापाखा, इमाडोल",2,,2053.5,13,4,5,https://hamrobazaar.com/for-sale-house/house-for-sale-in-nepal/8fb487742e5a439aa5c6e10eeef08aa7
27000000,"Imadol-Hattiban Road, इमाडोल",3,,1026.75,20,4,5,https://hamrobazaar.com/for-sale-house/house-on-sale-in-nepal/fa1755f374f04ac99ba168a6ba4b8f61
28500000,"Imadol-Hattiban Road, इमाडोल",3,imadol lubhu,1026.75,13,4,5,https://hamrobazaar.com/for-sale-house/house-on-sale-at-imadol-in-nepal/4791a254d58447bdb8cf27a7982558b8
31500000,"Imadol-Hattiban Road, इमाडोल",3,imadol lubhu,1026.75,13,4,4,https://hamrobazaar.com/for-sale-house/in-nepal/93d329575e594834ac0e0937f40a7c87
23000000,"Imadol-Hattiban Road, इमाडोल",3,,1026.75,13,4,5,https://hamrobazaar.com/for-sale-house/sasto-ghar-bikrima-in-nepal/36c679ac2eb14cbab6e10ee5e0aaf542
27500000,"Imadol-Hattiban Road, इमाडोल",3,,1369,20,5,6,https://hamrobazaar.com/for-sale-house/in-nepal/6046ff71d9d844c19fd1899ff934dd1c
